id1,id2
5333_1_5,5351_4_5
5533_2_3,5984_4_5
4624_3_1,4867_4_4
4511_3_4,6876_4_4
5709_2_1,6705_4_1
4038_2_0,5061_0_1
5659_1_2,6423_5_2
5538_5_2,5564_0_4
4762_3_0,6699_1_3
4446_3_1,4796_0_0
4609_2_2,4774_2_1
6467_2_6,6480_0_3
5492_1_0,6429_2_0
4284_4_3,5067_2_0
4689_0_3,5488_3_0
4478_0_4,4763_0_6
4406_5_0,5055_1_3
4740_2_2,6129_1_1
4066_0_3,6392_3_0
5111_4_1,5907_0_2
5453_1_2,5481_0_2
5973_2_6,6939_0_0
4508_2_3,5819_1_0
4929_1_5,6291_3_1
4614_4_5,5223_0_5
4246_1_2,6954_2_4
6113_4_1,6410_4_5
4229_5_2,5605_3_1
5759_3_2,6960_1_6
5216_2_0,5834_0_5
5512_0_3,6537_4_2
4027_4_3,6979_2_2
4993_4_4,5315_3_0
4447_5_3,5434_2_4
4808_4_5,6518_3_3
4254_2_1,5448_3_0
4494_3_5,4800_2_2
4880_4_4,5341_0_1
4627_3_1,4702_0_0
6633_3_0,6683_4_1
6338_1_3,6407_1_3
5033_0_1,5698_3_1
6565_4_4,6775_4_6
4425_2_5,5369_2_2
5710_4_1,6170_2_4
4155_4_2,5703_3_3
4300_2_5,6128_1_2
6269_3_0,6689_0_2
4984_5_2,5271_5_2
5150_0_4,5183_2_3
4543_0_1,6519_2_3
6017_1_1,6297_3_1
5096_5_2,6090_0_5
4390_3_5,5567_0_0
5138_0_3,6612_4_4
4922_0_3,6931_4_6
4737_4_4,5652_2_2
5915_4_4,6417_1_2
4135_4_3,6972_1_5
4229_2_4,5814_1_0
6844_1_5,6923_3_3
4648_2_2,5303_4_2
5322_3_2,5951_1_3
4727_2_2,6637_2_3
4229_4_1,6959_4_3
4353_3_1,4836_0_1
6418_3_5,6883_1_5
5266_1_1,5992_2_2
4890_5_3,5190_0_0
5282_4_4,6428_3_5
5795_3_5,6935_0_3
4039_0_1,5344_2_2
4464_3_0,6611_4_0
4306_1_0,4307_0_4
4026_2_0,6392_4_6
4474_0_2,6745_3_5
4922_2_6,5365_4_4
5695_2_3,6646_5_3
6077_4_3,6300_4_0
6026_0_3,6126_1_0
4319_0_3,5318_4_6
4439_1_3,6031_1_5
4824_5_4,6060_0_0
5515_0_2,5563_3_2
4126_0_3,4890_3_3
4073_5_4,4710_5_2
5922_4_0,6822_1_6
4084_0_2,4463_0_1
4237_2_5,4648_0_0
5018_4_0,6178_4_2
5935_2_1,6714_0_4
5642_3_4,6087_2_0
4888_0_2,5322_2_0
6785_5_5,6904_3_3
4100_2_5,6685_4_3
5783_0_2,6046_0_0
4302_4_1,5474_1_2
4786_0_3,4792_1_4
4526_5_3,6811_1_0
4558_1_1,6952_0_4
4347_3_0,5995_4_2
5073_2_2,5198_0_4
5342_0_1,6657_0_3
4504_2_3,5852_1_4
5466_4_1,6254_4_4
4607_4_1,6889_1_4
4606_0_2,6487_0_2
4441_5_2,5208_3_4
5433_2_1,6712_3_4
6561_4_5,6840_4_3
4494_2_2,5897_2_2
4335_3_2,5987_0_4
5987_0_4,6708_4_3
6163_3_4,6691_3_2
6688_2_0,6740_3_0
4223_0_2,6589_3_0
5446_5_4,6416_3_3
5809_5_1,6416_3_3
5738_2_6,6907_5_0
4721_2_4,6999_1_0
6405_1_2,6642_1_0
4066_1_4,5307_1_3
4319_3_3,4372_3_2
4763_4_4,5009_3_0
4173_4_3,6736_4_2
4159_3_2,5319_5_3
5908_1_0,6549_1_4
5474_1_0,5528_1_3
4018_2_3,5059_4_1
4757_1_3,4953_1_3
6020_1_1,6304_0_2
5688_4_1,6747_2_2
6242_5_2,6377_1_1
4152_1_2,6377_1_1
5062_2_2,6231_3_4
4466_2_6,6331_2_3
6576_2_2,6719_3_1
5270_3_1,5296_1_2
4399_3_5,4779_4_4
5060_5_1,6309_2_3
5892_3_2,6425_0_3
4899_1_4,6590_0_4
5004_0_3,6728_4_1
4978_3_5,5015_2_0
4038_3_3,4289_1_1
5723_3_1,6395_5_0
5262_1_4,5392_1_2
4844_3_1,5700_1_2
5589_3_3,6009_5_4
6494_3_2,6870_4_1
4647_4_1,6876_3_5
4511_2_3,6019_4_1
4936_3_4,6350_5_2
4125_2_3,4330_2_0
4439_0_5,6714_3_5
4432_0_6,5207_1_2
4440_5_1,5989_0_0
4546_5_5,5445_0_2
4361_5_6,5410_1_4
5562_3_1,5874_4_4
5519_0_1,5658_2_3
4171_4_1,6244_5_4
4297_4_2,4313_0_4
4949_4_1,5231_2_4
4340_3_2,6256_0_0
4106_2_3,5200_3_5
4115_5_2,5404_0_4
4034_3_5,6704_2_3
4116_0_1,5796_4_2
5132_4_0,6636_0_3
4754_0_1,5304_1_5
5956_2_2,6214_1_1
4155_4_1,4496_0_0
5995_1_5,6480_0_3
6082_3_2,6480_0_3
6441_0_4,6490_0_4
4760_0_0,6935_4_0
6079_2_1,6674_5_3
4280_4_5,4893_1_0
5380_1_3,6411_4_2
4879_2_3,5643_4_1
4157_5_3,5465_3_3
4255_2_2,4363_4_3
4056_1_2,4129_2_4
4123_4_6,6026_3_5
5970_0_4,6440_1_3
5188_5_2,6214_3_2
5933_2_2,6013_5_2
4699_2_5,5503_1_5
5351_2_4,5824_3_5
4739_0_2,5140_4_1
4224_4_0,4755_1_3
4722_3_1,6434_5_5
4659_2_1,5718_5_5
6068_0_3,6183_0_2
4611_3_5,5224_3_3
4430_2_6,5615_2_4
4052_1_3,6202_4_0
6069_2_0,6773_1_0
4618_3_0,5236_2_1
4508_5_4,6897_0_0
4271_2_5,4732_1_0
6608_1_5,6932_3_4
5436_4_0,5663_3_3
4044_0_1,4141_3_1
5173_1_4,6644_0_4
4628_0_2,6225_4_5
4866_4_5,6439_2_0
5250_0_4,6284_1_3
4665_4_3,6954_4_6
6474_5_3,6559_5_5
4148_2_0,4762_5_1
5159_3_2,5314_1_0
5314_1_0,6178_2_5
4000_0_1,4892_4_4
5872_4_4,6036_4_3
4625_1_2,6754_5_1
4083_0_2,6359_5_2
5502_2_2,6234_3_4
5360_4_3,6742_4_0
5102_3_2,6733_4_4
4735_1_0,5982_3_4
4212_0_5,6057_4_1
4761_1_5,6154_0_1
6044_0_1,6515_1_2
5569_0_2,6636_3_2
5851_4_2,6991_4_1
5170_2_2,5282_0_2
5729_2_4,5779_4_3
5864_3_5,6508_1_4
6191_0_5,6508_1_4
6224_3_4,6508_1_4
5101_2_5,5900_3_4
4216_1_0,4406_0_2
5117_1_4,6954_4_6
5612_4_3,6554_3_1
4419_4_0,5600_4_4
5397_2_0,5600_4_4
4371_2_3,5006_3_3
4754_3_4,6421_4_3
5222_4_2,6811_0_5
4117_2_4,5356_1_5
5189_4_0,6706_2_3
4682_0_4,6542_3_4
5768_4_3,6582_2_1
4029_4_4,4836_3_0
4830_1_2,4940_1_3
4535_3_2,5904_0_3
4986_2_2,5603_2_0
5415_0_0,6377_1_2
4795_1_1,6844_1_4
5994_3_3,6505_1_1
4113_1_1,5700_1_2
4574_5_1,4815_5_3
4204_4_5,4348_3_1
5079_2_4,6018_3_3
4111_0_3,4432_1_2
4922_1_5,5117_4_4
5443_2_3,5767_2_1
4303_4_3,5797_2_4
5284_3_4,5590_0_5
4459_0_2,5594_4_4
4325_1_4,5424_1_5
5702_4_5,5785_1_0
4997_5_0,5285_2_5
4785_0_1,5581_0_6
4465_2_5,6612_4_0
4520_2_0,6344_1_0
4716_3_4,5518_3_2
4604_5_4,6281_3_4
5390_2_5,5907_0_4
5640_5_4,5915_3_4
4755_1_3,5874_0_2
5358_4_0,6786_3_6
4594_0_3,6240_1_6
5180_1_0,5187_1_1
5359_3_3,6370_0_2
4497_4_1,4581_1_3
6480_4_3,6848_4_2
5957_0_4,6077_3_5
4863_2_4,6294_2_0
6440_5_4,6511_0_4
5529_3_1,6747_4_6
4932_0_1,5632_5_2
6029_3_1,6457_2_3
4111_2_2,5186_1_5
4665_1_3,6167_2_1
5305_4_1,6528_2_6
4870_2_1,6349_4_4
4271_3_3,6155_4_5
4349_3_6,6672_3_2
5740_2_1,6632_4_1
4192_4_3,6178_1_6
4585_0_2,5072_3_2
5919_1_0,6917_2_1
5414_0_2,5446_3_2
4953_5_5,6539_0_0
6292_2_0,6482_1_2
4474_5_2,6012_0_0
5227_2_0,5797_3_2
4646_2_4,6727_3_3
5970_5_4,6463_2_4
5438_2_2,6973_0_6
4156_4_2,4271_1_1
4520_5_2,5759_2_3
5004_0_0,5395_4_4
5900_5_4,6918_3_2
4744_5_0,6654_0_4
5608_4_2,5894_3_2
4647_2_0,4904_1_5
4246_4_5,6492_2_0
4198_3_2,4528_5_5
4245_5_1,4962_0_2
5460_3_2,5929_1_3
4223_1_4,4915_2_5
4163_1_3,6188_2_3
4357_0_1,4997_2_5
4120_2_2,4591_2_3
5567_1_3,6860_3_0
4493_3_3,5808_4_5
5219_4_5,6488_2_0
4515_3_6,5266_4_5
4141_4_2,6300_2_5
5641_3_4,5836_0_4
4181_0_3,4808_3_0
4426_2_2,6833_1_3
5695_3_2,6757_3_1
5761_1_6,6796_2_4
5126_3_4,6761_4_1
6505_4_3,6674_5_3
5174_0_5,5337_4_1
4321_4_0,5636_5_4
4948_4_3,5426_0_4
5063_3_2,5307_0_5
4835_0_3,5960_5_5
4254_0_5,4508_4_1
4611_4_4,5165_2_1
4029_0_1,6060_4_3
4978_1_1,6228_1_2
4155_3_5,5817_5_0
5123_1_4,6805_2_2
5310_4_0,5936_1_1
5003_0_2,5365_3_4
5736_1_1,6318_0_4
5016_2_3,5413_0_0
4505_2_1,5493_1_3
4266_2_0,6587_0_4
4184_3_0,5068_3_2
4753_0_5,6389_0_2
4902_0_5,5287_2_3
6015_3_5,6156_3_4
4308_0_5,5522_2_0
5186_0_4,6774_1_4
5347_0_2,5891_0_2
4362_3_3,6000_3_1
4251_3_4,6171_1_6
5988_1_4,6473_0_0
4080_4_5,4861_3_1
5173_3_1,5450_1_6
5657_4_3,6375_0_1
4277_5_0,6770_4_3
5035_0_6,6996_5_1
4894_1_5,5513_2_2
4916_2_1,6100_3_0
4941_5_0,5562_2_0
4791_1_4,5342_2_0
4505_3_6,6585_1_2
4414_1_5,6704_0_1
4159_5_0,5903_0_0
5015_0_2,6714_3_4
4640_2_5,4962_2_4
5222_4_5,5715_2_6
6508_1_4,6605_4_1
4234_1_6,6569_0_3
4520_4_6,4972_0_2
5787_2_2,6635_0_3
4919_4_1,6596_4_5
6611_4_0,6935_0_3
6163_4_0,6178_0_5
4481_1_3,6460_5_3
6562_0_3,6884_2_1
5361_5_3,5834_0_1
6067_1_3,6906_1_0
4213_1_0,4874_4_2
4193_3_4,4861_2_2
5071_5_1,5327_1_4
5327_1_4,6605_4_0
5074_4_2,5727_1_5
5646_5_4,6829_4_3
4181_1_3,4912_0_4
5821_1_2,6880_1_3
4491_4_0,5666_3_0
4523_2_3,6558_0_1
5444_1_0,5532_4_2
5731_3_5,6539_0_4
6473_2_3,6488_3_2
4300_3_4,4943_4_2
4843_0_4,5453_3_4
6829_2_1,6893_0_5
6560_5_3,6956_2_6
6499_3_3,6868_3_2
4229_0_4,4338_0_2
5829_2_4,6572_3_1
4028_2_4,4119_4_0
6312_4_5,6586_0_1
5322_2_2,6192_2_3
5878_4_0,6437_4_3
4982_1_4,5379_2_1
4638_0_5,5083_1_2
5470_0_1,5479_2_2
4129_1_0,6916_1_4
4615_3_0,5244_5_5
4896_1_1,5815_0_5
4294_4_5,4691_2_2
5893_1_3,6032_3_2
4123_4_0,5262_5_3
6410_4_4,6508_5_3
5542_3_5,6874_4_1
6063_1_3,6101_3_4
5714_1_3,5805_5_1
4205_0_3,5395_5_1
5382_4_4,6181_0_6
4263_4_1,6095_1_0
5666_5_3,6356_1_2
5340_2_2,6062_2_1
4581_0_4,6629_3_1
4115_4_4,4325_2_3
4362_2_3,4949_4_2
5279_0_0,6509_2_3
5278_3_0,5608_1_0
5567_1_4,5795_0_3
4197_5_2,5889_2_3
4595_5_6,6325_1_0
4524_4_6,6163_2_0
4730_5_1,5003_5_2
6157_4_4,6753_5_3
4448_2_3,5612_0_3
4437_2_1,6181_3_2
4109_3_2,6272_2_0
4217_4_3,6181_3_2
4540_2_5,6590_3_6
5159_2_6,5192_1_1
6532_2_5,6815_2_0
6333_0_1,6935_0_3
6106_3_3,6935_0_3
5532_2_3,5694_2_4
6128_2_2,6468_4_2
5569_0_1,6723_1_0
5488_5_5,6639_1_6
5307_3_3,6632_2_0
4616_4_4,4949_2_0
6530_4_0,6628_2_4
6352_0_3,6517_1_0
4790_0_1,5864_4_1
5390_4_3,6480_0_3
6029_4_0,6122_3_0
4006_4_4,4604_1_3
4159_1_2,4726_5_2
4882_1_0,6687_4_0
6584_4_2,6654_4_5
5081_4_3,6325_4_1
4502_1_3,5985_3_2
5150_0_5,6365_4_4
4104_5_4,4575_1_5
6392_1_0,6407_4_3
4075_0_3,6276_4_2
4050_2_1,4732_3_0
4088_0_2,4404_1_3
6616_0_2,6688_1_5
4870_1_1,6295_1_6
5488_2_3,5535_0_4
5751_3_2,6127_0_5
4094_1_4,5965_1_0
6315_0_4,6905_2_0
6781_3_4,6916_3_4
4580_0_3,4960_1_6
4503_3_0,5397_0_1
4979_1_0,5031_4_4
5556_4_6,6386_3_4
4875_1_4,6458_1_3
5764_3_3,6231_1_4
5338_0_0,5676_4_3
4676_0_4,5619_0_2
4613_0_0,4726_0_3
4597_0_4,5675_0_1
5550_5_0,6203_2_4
4028_4_0,5055_2_1
5234_4_2,6888_1_2
6497_0_2,6626_0_5
4547_2_5,5636_3_3
5688_0_1,6766_2_5
5347_5_3,6561_4_2
4005_2_6,5001_0_3
5785_1_1,5998_0_4
4334_1_0,6736_4_1
5122_5_4,6428_0_0
4354_0_2,5099_0_5
5309_1_1,5872_4_2
4600_4_5,5228_3_0
5146_1_0,5544_0_4
4629_3_2,6807_4_0
4224_3_0,6873_4_4
5494_3_6,6648_4_6
5165_2_1,5338_0_5
6800_5_2,6925_0_1
6350_1_3,6842_2_6
4420_3_1,6650_3_4
4732_1_4,5103_0_5
5502_4_0,6845_5_0
4714_3_2,6775_4_2
4601_5_2,5913_2_1
4309_4_1,5238_0_3
6230_2_4,6561_0_2
5033_3_4,6932_3_4
5874_0_2,6978_2_0
4099_4_0,5520_3_3
5867_4_6,6708_4_3
4660_2_4,5073_5_1
4741_4_3,5061_4_0
4871_2_3,6344_2_3
6415_0_0,6610_4_2
5502_0_1,6494_2_0
4819_1_3,5963_0_2
4532_4_0,5035_4_5
4430_1_2,6359_2_4
6053_0_1,6834_5_2
5068_5_3,5910_4_4
4264_2_2,5439_4_6
6715_3_5,6980_5_0
4616_0_1,6418_4_6
6418_4_6,6922_4_3
4236_0_0,5632_4_0
4581_0_5,5393_5_2
4731_2_2,5308_1_0
4994_1_2,6544_4_4
4500_0_3,5189_2_2
5005_2_4,5092_5_3
6663_5_0,6992_0_0
4034_1_0,4526_1_4
5504_0_0,5860_2_0
5044_4_5,6289_1_3
5970_3_0,6412_2_4
5122_0_3,5434_0_1
6270_1_4,6452_2_1
4861_0_3,5760_1_2
4712_3_1,4811_2_0
5823_5_3,6215_1_3
5670_3_1,6115_5_5
4475_3_3,5810_1_4
5906_1_0,6617_3_3
4881_1_2,6639_4_3
4443_3_1,6300_2_5
6301_3_1,6533_4_1
6226_3_0,6674_5_3
4557_1_1,4687_0_3
4392_1_4,4399_2_2
4039_1_1,4799_4_0
4954_4_4,4958_4_1
5817_0_4,6009_2_2
4792_2_4,5129_3_0
4333_3_1,5615_2_6
6144_4_4,6270_2_2
4427_0_1,4609_3_4
5786_5_5,6154_0_1
4759_0_5,6616_4_6
6151_1_2,6214_3_4
5291_4_3,6540_0_1
4207_1_3,6055_0_4
4109_3_4,4310_2_6
5286_0_0,5527_3_3
4019_3_0,4975_2_4
5718_5_0,6821_5_5
4407_3_3,5675_3_4
4892_4_4,5951_2_2
5123_3_1,6880_3_6
4736_3_4,6532_3_3
4656_5_3,6807_3_3
4573_0_2,6969_1_1
4203_5_2,6956_3_2
4071_5_3,4589_3_2
5027_2_5,6143_0_1
4989_3_2,5042_5_3
6076_4_1,6324_1_1
5178_5_2,6447_5_0
4533_1_2,6093_1_2
5815_0_5,6584_4_2
4115_0_4,5051_3_2
4802_1_0,5462_1_1
4142_3_3,4538_0_3
4076_2_1,4446_0_4
5050_1_6,6266_5_2
4409_0_1,4544_0_2
4509_0_0,5433_0_0
5587_2_0,5741_4_3
5800_0_6,6716_4_4
4195_4_1,5748_3_6
4641_1_2,5006_0_2
5681_0_3,6959_0_0
6382_2_2,6387_1_4
5200_0_6,6268_0_0
4595_2_2,6829_3_2
4250_3_2,6169_1_5
4006_1_1,4981_2_1
4116_1_0,6891_4_3
4735_0_1,6720_4_0
4729_0_4,5990_3_5
5802_3_1,6054_2_5
5477_1_4,6207_2_0
4796_2_5,5887_3_2
4749_4_4,6384_1_4
6028_5_0,6265_2_1
4005_4_5,4707_0_0
4439_0_4,4902_5_1
6232_5_3,6852_1_1
4171_2_2,6841_4_6
4003_1_5,6410_5_1
4236_2_3,5771_3_3
4206_0_4,6987_4_3
5973_4_4,6987_4_3
5751_3_3,6406_4_4
5176_1_3,6958_2_1
5455_4_0,6212_4_0
5073_0_3,5332_0_1
6322_2_5,6961_3_0
4717_4_0,5283_2_4
4083_4_1,4570_0_1
4095_4_4,5879_4_1
4044_3_0,5240_0_2
5962_3_3,6107_5_3
4186_0_6,5578_2_2
6307_5_1,6637_0_4
4227_0_2,5930_2_1
6520_2_2,6717_1_6
4264_1_4,4710_4_0
5554_3_3,5642_0_4
4431_0_5,4694_3_0
5175_1_0,6077_0_2
4048_0_1,4792_1_2
4404_0_2,5915_2_4
4509_1_1,5039_3_1
4234_5_1,4449_5_6
5536_4_1,5777_4_1
6246_1_4,6266_2_2
4893_2_4,6188_2_4
4879_4_2,5405_4_3
5124_3_4,5405_4_3
4462_1_1,5951_2_2
4152_1_0,5064_0_6
6572_4_1,6761_0_2
4264_2_4,4388_3_5
4597_1_1,4631_2_1
4339_3_3,6196_2_0
4183_2_3,6740_2_2
5119_3_1,5813_4_3
4736_4_6,4856_2_1
5426_0_0,6611_3_6
4844_4_4,4931_2_0
5208_2_4,6146_1_2
4264_5_1,6266_2_2
4123_4_5,4415_1_2
4890_2_1,4975_3_0
4820_1_3,6607_2_2
5655_0_6,5656_3_3
4146_3_4,6163_2_6
5905_1_6,6989_5_5
4537_1_0,6136_2_4
4236_2_4,4895_2_4
4282_5_4,6294_3_2
6238_1_0,6395_5_3
6772_5_0,6842_0_2
6480_0_3,6935_0_3
5550_3_1,5686_3_4
4051_1_4,6090_1_5
4928_5_1,6976_5_3
4636_1_6,6437_3_1
4981_4_3,6795_3_3
4091_1_4,5573_2_2
6388_4_3,6511_2_5
6717_1_1,6725_2_2
5414_1_1,6090_4_3
4416_5_1,6253_1_2
6049_4_6,6664_1_0
4081_0_2,5217_2_4
6624_1_1,6733_0_2
5222_4_3,5770_2_3
4978_0_3,5015_1_0
5409_5_4,6127_3_3
4663_3_3,5617_3_2
4983_5_3,5608_4_3
4123_1_0,5238_2_2
6508_3_0,6804_0_0
4023_1_2,5748_3_6
4946_2_4,5228_3_2
5632_5_4,6783_2_0
4218_2_5,6403_0_5
4465_3_0,4927_3_3
4265_4_0,6905_1_6
4947_0_0,6821_5_4
4710_5_3,5847_5_4
4166_0_0,5760_0_4
5040_3_1,6603_5_4
5605_5_4,6303_4_0
4605_1_2,6520_1_1
5033_2_4,5865_0_3
5398_0_0,6954_4_6
5498_4_3,5589_3_5
6051_1_6,6247_3_5
4089_1_2,6301_2_1
5222_5_1,5439_0_2
4510_1_6,5181_4_1
5466_0_0,6778_4_0
6014_0_2,6954_4_6
4729_2_4,5357_0_3
5805_2_4,6469_4_4
5663_5_3,6644_0_3
4420_2_0,6392_4_1
4128_4_2,4755_4_0
5654_0_3,6856_1_2
5122_0_1,6154_4_5
5036_0_3,6738_1_3
4613_5_0,6947_1_1
4527_2_4,4947_0_5
6231_0_3,6732_4_2
5196_0_1,6438_0_4
6048_0_4,6189_5_3
4845_4_2,5821_3_5
4408_5_0,4667_0_3
4913_1_0,5033_2_6
4188_1_0,5726_4_1
6395_4_1,6403_2_4
4575_4_4,5840_4_1
4278_3_5,4719_3_4
4414_4_2,4645_4_2
4333_2_4,5750_2_4
4164_0_3,5397_1_5
4743_2_0,6018_2_3
5449_0_1,5477_4_1
4853_0_0,6310_5_1
4467_1_6,6610_4_4
4478_0_3,6342_0_6
4612_2_1,5508_2_2
4835_4_2,4978_0_2
5260_3_0,6824_2_4
5754_3_4,5979_1_1
4064_2_4,4513_2_5
5660_2_3,6659_3_5
4562_4_0,5750_1_4
5597_4_1,6728_2_6
4640_2_3,4984_1_2
4448_0_4,5512_4_3
4365_4_6,5890_4_4
4947_2_4,5520_4_3
4667_3_0,5541_3_4
4846_0_2,5333_4_3
5235_2_2,5894_0_0
5314_1_4,6014_1_1
4158_4_1,4888_0_3
6144_2_4,6381_4_2
6003_3_1,6207_2_1
4997_0_5,6418_4_4
5676_4_6,6067_2_4
5783_1_1,6774_4_0
5065_2_1,6649_2_5
4996_4_0,6962_3_5
5729_2_1,6749_0_4
6180_2_3,6189_4_2
6103_1_0,6445_0_2
6619_0_4,6923_0_3
5504_1_4,6486_3_2
6639_3_6,6783_1_1
4480_3_4,6477_5_2
4450_0_3,4984_5_3
4814_4_3,5899_4_1
5012_1_3,6672_2_2
4918_0_4,5261_0_2
4106_2_2,5858_1_3
5332_1_4,6411_4_0
5319_4_4,5672_3_2
4139_0_3,5523_3_2
5554_2_4,6243_1_1
5929_2_2,6638_3_3
6546_3_3,6701_5_2
4556_4_4,5095_3_0
4757_0_0,5608_2_6
4321_5_6,4945_2_5
4112_2_2,4123_2_0
5784_2_2,6104_0_6
6713_5_5,6889_5_3
4255_4_3,5983_5_4
4974_5_3,5448_4_0
4482_1_0,6125_3_1
5722_0_0,6431_0_2
6047_5_0,6452_1_5
4333_3_3,5915_2_0
4186_0_5,5111_1_1
5043_4_1,6452_2_1
5490_1_2,5872_0_4
4959_4_4,5321_3_5
5134_0_2,6062_4_3
4398_5_2,5402_2_3
5530_0_3,6099_2_4
5138_1_2,5481_2_4
4390_3_2,5356_2_4
5799_2_4,6610_3_4
5016_2_0,5835_2_0
4339_5_5,5530_2_5
5075_1_2,6557_2_2
4409_3_2,4440_3_3
5579_2_1,5998_1_1
4316_4_5,5640_0_4
4946_1_1,5485_1_0
5658_4_3,6745_0_2
6745_0_2,6786_2_1
5178_0_6,6562_3_2
5917_0_0,6746_4_5
5407_5_4,6971_3_0
6244_0_2,6356_0_4
6392_3_0,6452_2_1
5136_2_3,5663_2_1
6349_0_2,6831_2_1
4353_0_0,4602_1_6
4581_1_2,6448_4_4
5864_2_4,5985_3_3
4594_4_0,5880_0_5
4797_2_0,5798_1_0
4005_0_2,5028_0_3
4337_3_2,5805_4_2
4735_2_2,6003_0_4
4439_5_3,6051_0_1
6300_1_3,6714_0_4
4355_1_2,5791_1_3
5999_1_4,6449_2_4
4429_4_1,4875_4_3
4875_4_3,6399_1_6
4341_0_1,5142_1_2
4532_1_6,4953_0_2
4214_3_3,6795_3_1
5748_3_6,6344_2_3
5820_2_2,6566_1_5
5489_2_0,6645_2_2
5925_0_3,6512_2_2
6145_3_4,6244_3_2
5051_5_1,5566_0_3
4918_2_1,5547_3_0
4457_4_3,5080_4_1
5658_4_1,6095_2_6
4120_2_1,6357_2_2
4318_4_2,6620_1_2
6175_3_0,6987_2_5
4145_2_2,5866_0_3
4604_3_1,6979_4_1
5635_1_0,5750_1_2
5198_4_0,6433_0_5
4280_2_3,5135_4_6
5593_3_0,6988_4_1
4309_0_0,5638_4_3
6356_1_2,6872_4_1
4901_4_3,5939_1_3
5238_0_3,5389_0_3
6051_3_0,6900_5_3
5611_2_0,6489_1_1
4850_3_1,5754_0_2
4311_5_6,4504_3_6
4441_1_0,5112_2_1
4579_0_2,6938_0_5
5713_4_3,6365_1_2
4005_2_3,6862_0_0
4707_0_0,6471_4_4
5380_5_3,6502_0_4
4579_1_0,6572_4_5
4394_3_4,6537_5_5
4363_4_1,6954_4_6
